id,symbol,exchange_short,exchange_long,instrument_short,instrument_long,entry_spread_pct,peak_spread_pct,exit_spread_pct,entry_price_short,entry_price_long,size_usd,entry_fees_pct,exit_fees_pct,net_pnl_pct,net_pnl_usd,gross_pnl_pct,funding_paid_usd,entry_time,exit_time,exit_reason,duration_min
121,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,1.0457,1.845,0.5916,0.007908785137507857,0.007826968298916248,148.4,0.07,0.07,-0.1542,-0.23,-0.0142,0.0,2026-04-04T18:42:38.193652+00:00,2026-04-04T19:00:30.070564+00:00,dynamic_exit,17.9
122,STOUSDT,Gate.io,Binance,PERP,PERP,0.948,1.0044,0.0862,0.26153003467986036,0.2590751652211113,112.04,0.11,0.11,0.3292,0.37,0.5492,0.0,2026-04-04T18:42:38.468708+00:00,2026-04-04T18:46:08.781943+00:00,convergence,3.5
123,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.6131,2.8469,0.6588,0.5333823355751318,0.524918433981849,10.41,0.11,0.11,0.2488,0.03,0.4688,0.0,2026-04-04T18:42:47.293514+00:00,2026-04-04T18:45:00.538525+00:00,dynamic_exit,2.2
124,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.625,2.8469,0.6588,0.5322897012875966,0.5237816868290464,36.7,0.11,0.11,0.2609,0.1,0.4809,0.0,2026-04-04T18:42:55.883153+00:00,2026-04-04T18:45:00.840023+00:00,dynamic_exit,2.1
125,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,0.9726,1.845,0.5916,0.007903922728723175,0.007827830522075375,102.9,0.07,0.07,-0.2261,-0.23,-0.0861,0.0,2026-04-04T18:42:57.456640+00:00,2026-04-04T19:00:30.395363+00:00,dynamic_exit,17.5
126,VELVETUSDT,BingX,Binance,PERP,PERP,0.9951,1.5771,1.2249,0.06753982596107688,0.06687464192149108,25.8,0.095,0.095,-0.6778,-0.17,-0.4878,0.0,2026-04-04T18:42:57.773646+00:00,2026-04-04T20:43:24.395667+00:00,timeout,120.4
127,WHITEWHALEUSDT,BingX,Bybit,PERP,PERP,1.1768,1.6891,0.5916,0.007904004156990234,0.0078121256719328935,59.26,0.105,0.105,0.103,0.06,0.313,0.0,2026-04-04T18:42:58.141738+00:00,2026-04-04T19:00:30.660025+00:00,dynamic_exit,17.5
128,WHITEWHALEUSDT,BingX,Bybit,PERP,SPOT,1.5681,2.1406,0.0645,0.007904043538150414,0.007782078753972192,45.16,0.15,0.15,0.7853,0.35,1.0853,0.0,2026-04-04T18:42:58.434253+00:00,2026-04-04T20:08:15.805186+00:00,dynamic_exit,85.3
129,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.1991,1.5431,1.0823,0.05244545883033294,0.05182436099886486,120.11,0.11,0.11,-0.1663,-0.2,0.0537,0.0,2026-04-04T18:42:58.965373+00:00,2026-04-04T20:43:04.936229+00:00,timeout,120.1
130,VELVETUSDT,BingX,MEXC,PERP,PERP,0.932,1.5847,1.2249,0.06752034900882173,0.06689754120228557,34.73,0.07,0.07,-0.7038,-0.24,-0.5638,0.0,2026-04-04T18:42:59.843914+00:00,2026-04-04T20:43:05.977709+00:00,timeout,120.1
131,POLYXUSDT,Gate.io,BingX,PERP,PERP,0.9543,1.8039,1.0726,0.05242914570617886,0.05193417040364855,158.63,0.115,0.115,-0.5603,-0.89,-0.3303,0.0,2026-04-04T18:43:00.163883+00:00,2026-04-04T20:43:05.261101+00:00,timeout,120.1
132,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.7002,2.8469,0.6588,0.5306720391321175,0.5218092945112862,18.71,0.11,0.11,0.3318,0.06,0.5518,0.0,2026-04-04T18:43:04.336700+00:00,2026-04-04T18:45:01.133416+00:00,dynamic_exit,1.9
133,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,1.3417,1.845,0.5916,0.007927214108451819,0.007822343294247058,31.08,0.07,0.07,0.2212,0.07,0.3612,0.0,2026-04-04T18:43:06.183968+00:00,2026-04-04T19:00:30.964496+00:00,dynamic_exit,17.4
134,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.5313,2.8469,0.6588,0.5296958111708253,0.5217106491599525,29.78,0.11,0.11,0.1752,0.05,0.3952,0.0,2026-04-04T18:43:16.790684+00:00,2026-04-04T18:45:01.490278+00:00,dynamic_exit,1.7
135,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.2104,1.5431,1.0629,0.05245814056640508,0.05183105685838004,199.21,0.11,0.11,-0.1982,-0.39,0.0218,0.0,2026-04-04T18:43:17.599173+00:00,2026-04-04T20:43:24.054332+00:00,timeout,120.1
136,VELVETUSDT,BingX,Binance,PERP,PERP,0.9551,1.5771,1.2249,0.06752631635675557,0.0668880126153818,93.52,0.095,0.095,-0.7407,-0.69,-0.5507,0.0,2026-04-04T18:43:17.926316+00:00,2026-04-04T20:43:24.684961+00:00,timeout,120.1
137,WHITEWHALEUSDT,BingX,Bybit,PERP,PERP,1.2575,1.6891,0.5916,0.007930751194459993,0.007832320253461792,14.73,0.105,0.105,0.181,0.03,0.391,0.0,2026-04-04T18:43:18.263948+00:00,2026-04-04T19:00:31.268831+00:00,dynamic_exit,17.2
138,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.1547,1.5431,1.1962,0.05236174691326662,0.05176436457979957,22.2,0.11,0.11,-0.2145,-0.05,0.0055,0.0,2026-04-04T18:43:55.084953+00:00,2026-04-04T20:43:57.245697+00:00,timeout,120.0
139,POLYXUSDT,Gate.io,BingX,PERP,PERP,1.0508,1.8039,1.0042,0.052341034990826436,0.05179707248026663,106.98,0.115,0.115,-0.4528,-0.48,-0.2228,0.0,2026-04-04T18:45:02.127108+00:00,2026-04-04T20:45:05.651335+00:00,timeout,120.1
140,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,1.0001,1.6891,0.5916,0.00791431156297197,0.007835979462686314,31.08,0.07,0.07,-0.1126,-0.03,0.0274,0.0,2026-04-04T18:45:02.972964+00:00,2026-04-04T19:00:31.583281+00:00,dynamic_exit,15.5
141,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.0809,1.5431,1.0332,0.0523425670527302,0.051783157544337204,43.41,0.11,0.11,-0.284,-0.12,-0.064,0.0,2026-04-04T18:45:03.722403+00:00,2026-04-04T20:45:05.957659+00:00,timeout,120.0
142,WHITEWHALEUSDT,BingX,Bybit,PERP,SPOT,1.4086,2.1406,0.0645,0.007912957005836807,0.007803132355794909,20.83,0.15,0.15,0.6278,0.13,0.9278,0.0,2026-04-04T18:45:04.580936+00:00,2026-04-04T20:08:16.044104+00:00,dynamic_exit,83.2
143,SIRENUSDT,Bybit,Gate.io,PERP,SPOT,2.9336,2.9336,0.0504,0.5165543232108848,0.501838733941508,15.37,0.155,0.155,2.6896,0.41,2.9996,0.0,2026-04-04T18:46:30.049447+00:00,2026-04-04T18:46:58.012327+00:00,dynamic_exit,0.5
144,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,0.9946,1.6164,0.5916,0.007925900697810283,0.007847909072223073,53.24,0.07,0.07,-0.1739,-0.09,-0.0339,0.0,2026-04-04T18:47:56.374428+00:00,2026-04-04T19:00:31.923631+00:00,dynamic_exit,12.6
145,WHITEWHALEUSDT,BingX,Bybit,PERP,SPOT,1.5142,2.1406,0.0645,0.007918465229330571,0.0078004908856575935,12.55,0.15,0.15,0.7297,0.09,1.0297,0.0,2026-04-04T18:48:05.188151+00:00,2026-04-04T20:08:16.589414+00:00,dynamic_exit,80.2
146,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.542,1.7678,0.7761,0.5396853392953787,0.5314930320158371,11.0,0.11,0.11,0.3203,0.04,0.5403,0.0,2026-04-04T18:48:42.396317+00:00,2026-04-04T18:50:07.169655+00:00,dynamic_exit,1.4
147,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,1.0181,1.6164,0.5916,0.007917253556635188,0.007837496660351207,58.73,0.07,0.07,-0.1813,-0.11,-0.0413,0.0,2026-04-04T18:48:42.710332+00:00,2026-04-04T19:00:32.233464+00:00,dynamic_exit,11.8
148,WHITEWHALEUSDT,BingX,Bybit,PERP,PERP,1.2088,1.6164,0.5916,0.007916799368400451,0.00782230145724448,58.73,0.105,0.105,0.1339,0.08,0.3439,0.0,2026-04-04T18:48:42.935836+00:00,2026-04-04T19:00:32.475783+00:00,dynamic_exit,11.8
149,WHITEWHALEUSDT,BingX,Bybit,PERP,SPOT,1.5378,2.1406,0.0645,0.007917518544868435,0.007797653517798771,13.06,0.15,0.15,0.7541,0.1,1.0541,0.0,2026-04-04T18:48:43.459106+00:00,2026-04-04T20:08:17.084596+00:00,dynamic_exit,79.6
150,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.2412,1.5431,0.9467,0.05252160608941635,0.051878155847028325,66.83,0.11,0.11,-0.1089,-0.07,0.1111,0.0,2026-04-04T18:49:02.165191+00:00,2026-04-04T20:49:07.041625+00:00,timeout,120.1
151,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,0.9649,1.6164,0.5916,0.007915146836466673,0.007839581169738126,125.18,0.07,0.07,-0.234,-0.29,-0.094,0.0,2026-04-04T18:49:02.512075+00:00,2026-04-04T19:00:32.790458+00:00,dynamic_exit,11.5
152,WHITEWHALEUSDT,BingX,Bybit,PERP,PERP,1.1623,1.6164,0.5916,0.007917203957484012,0.007826282120186313,155.63,0.105,0.105,0.0884,0.14,0.2984,0.0,2026-04-04T18:49:02.790034+00:00,2026-04-04T19:00:33.040609+00:00,dynamic_exit,11.5
153,BPUSDT,BingX,MEXC,PERP,SPOT,1.9592,7.1124,3.1857,0.15371582252659896,0.1507646748701605,20.37,0.1,0.1,-1.8774,-0.38,-1.6774,0.0,2026-04-04T18:49:03.293242+00:00,2026-04-04T20:49:06.634476+00:00,timeout,120.1
154,POLYXUSDT,Gate.io,MEXC,PERP,PERP,1.1583,1.5814,0.9467,0.05253037389320309,0.05192912784037802,118.8,0.085,0.085,-0.2706,-0.32,-0.1006,0.0,2026-04-04T18:49:03.625570+00:00,2026-04-04T20:49:07.376453+00:00,timeout,120.1
155,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.173,1.5431,1.0426,0.052438605045753275,0.05183113393980209,127.01,0.11,0.11,-0.2255,-0.29,-0.0055,0.0,2026-04-04T18:50:07.801683+00:00,2026-04-04T20:50:12.817901+00:00,timeout,120.1
156,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,1.0856,1.6164,0.5916,0.007914208270551771,0.00782930329353861,14.91,0.07,0.07,0.0385,0.01,0.1785,0.0,2026-04-04T18:50:08.120588+00:00,2026-04-04T19:00:33.341455+00:00,dynamic_exit,10.4
157,POLYXUSDT,Gate.io,MEXC,PERP,PERP,1.0976,1.5814,1.0426,0.05244964540534247,0.05188042194184904,90.25,0.085,0.085,-0.38,-0.34,-0.21,0.0,2026-04-04T18:50:09.286104+00:00,2026-04-04T20:50:13.164419+00:00,timeout,120.1
158,SIRENUSDT,Bybit,MEXC,PERP,PERP,1.105,1.7838,0.203,0.5390437653189492,0.533155137040869,10.5,0.075,0.075,0.489,0.05,0.639,0.0,2026-04-04T18:50:26.988536+00:00,2026-04-04T18:58:31.201506+00:00,dynamic_exit,8.1
159,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.7357,1.8691,0.4052,0.548401180106782,0.5390480822706363,24.6,0.11,0.11,1.2628,0.31,1.4828,0.0,2026-04-04T18:51:14.650405+00:00,2026-04-04T19:04:57.069441+00:00,dynamic_exit,13.7
160,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.1864,1.5431,1.0427,0.05242779009001107,0.05181341551215247,74.55,0.11,0.11,-0.1443,-0.11,0.0757,0.0,2026-04-04T18:51:16.076448+00:00,2026-04-04T20:51:24.166477+00:00,timeout,120.1
161,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.2726,1.8691,0.4052,0.5438337789757515,0.5370023562717007,13.09,0.11,0.11,0.6355,0.08,0.8555,0.0,2026-04-04T18:51:25.069603+00:00,2026-04-04T19:04:57.412746+00:00,dynamic_exit,13.5
162,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.2419,1.5431,1.0428,0.05249864107811058,0.05185505281444319,12.42,0.11,0.11,-0.0893,-0.01,0.1307,0.0,2026-04-04T18:52:02.589999+00:00,2026-04-04T20:52:08.519933+00:00,timeout,120.1
163,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.3245,1.5431,1.1178,0.05258838488820755,0.05190154338055144,129.54,0.11,0.11,-0.0626,-0.08,0.1574,0.0,2026-04-04T18:57:36.123341+00:00,2026-04-04T20:57:39.266213+00:00,timeout,120.1
164,WHITEWHALEUSDT,BingX,MEXC,PERP,PERP,1.0035,1.6164,0.5916,0.007905635924602058,0.007827122421882216,57.69,0.07,0.07,-0.1754,-0.1,-0.0354,0.0,2026-04-04T18:57:36.744299+00:00,2026-04-04T19:00:33.655875+00:00,dynamic_exit,2.9
165,WHITEWHALEUSDT,BingX,Bybit,PERP,PERP,1.1274,1.6164,0.5916,0.007902545186132367,0.007814552186071778,57.69,0.105,0.105,0.0538,0.03,0.2638,0.0,2026-04-04T18:57:37.223509+00:00,2026-04-04T19:00:33.921519+00:00,dynamic_exit,2.9
166,WHITEWHALEUSDT,BingX,Bybit,PERP,SPOT,1.5815,2.1406,0.0645,0.007905064249132588,0.007782056145833059,32.02,0.15,0.15,0.7983,0.26,1.0983,0.0,2026-04-04T18:57:37.465437+00:00,2026-04-04T20:08:17.334507+00:00,dynamic_exit,70.7
167,POLYXUSDT,Gate.io,BingX,PERP,PERP,1.1937,1.8039,1.1374,0.05259507221687575,0.0519750359897531,129.58,0.115,0.115,-0.4164,-0.54,-0.1864,0.0,2026-04-04T18:57:37.753119+00:00,2026-04-04T20:57:47.804767+00:00,timeout,120.2
168,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.163,1.8691,0.4052,0.5472263668609187,0.5409403143536319,10.45,0.11,0.11,0.5084,0.05,0.7284,0.0,2026-04-04T18:57:38.028542+00:00,2026-04-04T19:04:57.689543+00:00,dynamic_exit,7.3
169,VELVETUSDT,BingX,Binance,PERP,PERP,0.8232,1.5771,1.3242,0.06756296819627104,0.06701151306970522,14.96,0.095,0.095,-0.8042,-0.12,-0.6142,0.0,2026-04-04T18:57:39.148397+00:00,2026-04-04T20:57:48.470770+00:00,timeout,120.2
170,BARDUSDT,Bybit,Binance,PERP,PERP,0.9145,1.6831,0.721,0.30422593677392956,0.3014722905716657,138.54,0.1,0.1,-0.04,-0.06,0.16,0.0,2026-04-04T18:57:39.434140+00:00,2026-04-04T20:57:47.403014+00:00,timeout,120.1
171,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.3571,1.5431,1.0795,0.05259771314052903,0.0518938350229719,16.0,0.11,0.11,-0.0298,-0.0,0.1902,0.0,2026-04-04T18:57:43.667513+00:00,2026-04-04T20:57:48.112531+00:00,timeout,120.1
172,BARDUSDT,Bybit,Binance,PERP,PERP,0.9931,1.6831,0.7212,0.3041445670735626,0.3011548680281076,10.45,0.1,0.1,0.0393,0.0,0.2393,0.0,2026-04-04T18:59:11.250687+00:00,2026-04-04T20:59:20.914529+00:00,timeout,120.2
173,POLYXUSDT,Gate.io,BingX,PERP,PERP,1.163,1.8039,1.06,0.052713448369498456,0.052107755517579825,13.91,0.115,0.115,-0.3997,-0.06,-0.1697,0.0,2026-04-04T19:00:19.357960+00:00,2026-04-04T21:00:29.496093+00:00,timeout,120.2
174,SIRENUSDT,Gate.io,MEXC,PERP,PERP,1.3749,3.323,2.851,0.5491793455407965,0.5417398875307063,10.46,0.085,0.085,-1.7907,-0.19,-1.6207,0.0,2026-04-04T19:03:33.138946+00:00,2026-04-04T21:03:35.063376+00:00,timeout,120.0
175,BPUSDT,BingX,MEXC,PERP,SPOT,2.514,3.232,3.1176,0.15492537878963225,0.15112747441195726,19.51,0.1,0.1,-1.1908,-0.23,-0.9908,0.0,2026-04-04T19:05:39.171841+00:00,2026-04-04T21:05:41.111320+00:00,timeout,120.0
176,POLYXUSDT,Gate.io,BingX,PERP,PERP,1.1024,1.8039,1.1351,0.05282208373993468,0.05224638368630988,120.82,0.115,0.115,-0.4213,-0.51,-0.1913,0.0,2026-04-04T19:05:39.704661+00:00,2026-04-04T21:05:41.551683+00:00,timeout,120.0
177,POLYXUSDT,Gate.io,MEXC,PERP,PERP,1.1319,1.5814,1.0968,0.052820256225441384,0.052229417225710756,101.9,0.085,0.085,-0.2981,-0.3,-0.1281,0.0,2026-04-04T19:05:40.763871+00:00,2026-04-04T21:05:52.160007+00:00,timeout,120.2
178,BARDUSDT,OKX,MEXC,PERP,PERP,0.8936,1.2396,0.852,0.304847869283793,0.3021506343485066,199.8,0.07,0.07,-0.1323,-0.26,0.0077,0.0,2026-04-04T19:05:42.628244+00:00,2026-04-04T21:05:50.583071+00:00,timeout,120.1
179,BARDUSDT,OKX,BingX,PERP,PERP,0.9089,1.2207,0.9016,0.3049221109539219,0.30217714846170546,170.07,0.1,0.1,-0.2096,-0.36,-0.0096,0.0,2026-04-04T19:05:43.202182+00:00,2026-04-04T21:05:50.854102+00:00,timeout,120.1
180,BARDUSDT,Bybit,MEXC,PERP,PERP,0.9128,1.6502,0.8193,0.3048277076871525,0.30207160471787453,199.8,0.075,0.075,-0.0897,-0.18,0.0603,0.0,2026-04-04T19:05:43.611796+00:00,2026-04-04T21:05:51.181389+00:00,timeout,120.1
181,BARDUSDT,Bybit,BingX,PERP,PERP,0.8496,1.5788,0.8689,0.3047822755376905,0.3022166433586871,199.8,0.105,0.105,-0.2463,-0.49,-0.0363,0.0,2026-04-04T19:05:43.840417+00:00,2026-04-04T21:05:51.484952+00:00,timeout,120.1
182,BPUSDT,BingX,Bybit,PERP,PERP,1.2429,1.7959,1.63,0.15446131738931673,0.1525659208994667,18.33,0.105,0.105,-0.9454,-0.17,-0.7354,0.0,2026-04-04T19:05:44.381589+00:00,2026-04-04T21:05:51.752441+00:00,timeout,120.1
183,POLYXUSDT,Gate.io,BingX,PERP,PERP,1.1015,1.8039,1.145,0.052822080427605105,0.052246866453524374,129.1,0.115,0.115,-0.4456,-0.58,-0.2156,0.0,2026-04-04T19:05:49.104583+00:00,2026-04-04T21:05:52.478421+00:00,timeout,120.1
184,STOUSDT,Gate.io,MEXC,PERP,PERP,0.9487,2.2865,0.235,0.26358811693268636,0.2611122090459302,16.74,0.085,0.085,0.2079,0.03,0.3779,0.0,2026-04-04T19:05:49.418337+00:00,2026-04-04T19:13:30.709872+00:00,dynamic_exit,7.7
185,SIRENUSDT,Bybit,MEXC,PERP,PERP,1.3324,4.025,0.2752,0.5519506746165184,0.5446972833500723,12.73,0.075,0.075,0.9439,0.12,1.0939,0.0,2026-04-04T19:09:24.164871+00:00,2026-04-04T19:14:46.630497+00:00,convergence,5.4
186,STOUSDT,Gate.io,Bybit,PERP,PERP,0.983,0.983,0.0696,0.2647600845635496,0.2621843349998507,40.01,0.12,0.12,0.8476,0.34,1.0876,0.0,2026-04-04T19:10:00.647256+00:00,2026-04-04T19:11:15.913371+00:00,convergence,1.3
187,BPUSDT,BingX,MEXC,PERP,SPOT,2.2301,3.2431,3.1176,0.15452858470988592,0.1511602241949117,11.53,0.1,0.1,-1.4718,-0.17,-1.2718,0.0,2026-04-04T19:11:16.542528+00:00,2026-04-04T21:11:23.942324+00:00,timeout,120.1
188,BPUSDT,BingX,MEXC,PERP,SPOT,2.1885,3.2431,3.1176,0.15454868603665983,0.15124060355221117,18.26,0.1,0.1,-1.5117,-0.28,-1.3117,0.0,2026-04-04T19:16:22.732496+00:00,2026-04-04T21:16:25.778955+00:00,timeout,120.1
189,POLYXUSDT,Gate.io,MEXC,PERP,PERP,1.1934,1.5051,1.0313,0.05289666343057869,0.05227317272950214,11.86,0.085,0.085,-0.1439,-0.02,0.0261,0.0,2026-04-04T19:16:23.517912+00:00,2026-04-04T21:16:26.582115+00:00,timeout,120.1
190,POLYXUSDT,Gate.io,MEXC,PERP,PERP,1.2325,1.4202,0.9749,0.052795641622906946,0.0521532255088229,13.14,0.085,0.085,-0.0874,-0.01,0.0826,0.0,2026-04-04T19:21:07.238906+00:00,2026-04-04T21:21:11.908508+00:00,timeout,120.1
191,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.1392,1.4402,0.978,0.0527568754968396,0.05216317437841041,121.5,0.11,0.11,-0.1299,-0.16,0.0901,0.0,2026-04-04T19:27:40.227593+00:00,2026-04-04T21:27:50.498565+00:00,timeout,120.2
192,BPUSDT,BingX,MEXC,PERP,SPOT,2.0989,3.2431,3.0978,0.15461798679964184,0.15144118634464657,17.54,0.1,0.1,-1.5792,-0.28,-1.3792,0.0,2026-04-04T19:27:40.539452+00:00,2026-04-04T21:27:49.352031+00:00,timeout,120.1
193,POLYXUSDT,Gate.io,BingX,PERP,PERP,0.9681,1.4305,0.7751,0.052729742216334564,0.05222437552091428,139.37,0.115,0.115,-0.0988,-0.14,0.1312,0.0,2026-04-04T19:27:40.807248+00:00,2026-04-04T21:27:50.792535+00:00,timeout,120.2
194,VELVETUSDT,BingX,Binance,PERP,PERP,0.8844,1.4017,1.2023,0.06734715100909924,0.06675743588885263,11.01,0.095,0.095,-0.7308,-0.08,-0.5408,0.0,2026-04-04T19:27:41.113618+00:00,2026-04-04T21:27:51.802574+00:00,timeout,120.2
195,POLYXUSDT,Gate.io,MEXC,PERP,PERP,1.0241,1.366,0.978,0.052689017682437556,0.052155197811599455,71.84,0.085,0.085,-0.2837,-0.2,-0.1137,0.0,2026-04-04T19:27:41.940516+00:00,2026-04-04T21:27:51.115874+00:00,timeout,120.2
196,VELVETUSDT,BingX,MEXC,PERP,PERP,0.9327,1.369,1.1721,0.06736453787863075,0.06674240118095064,11.01,0.07,0.07,-0.6382,-0.07,-0.4982,0.0,2026-04-04T19:27:42.291114+00:00,2026-04-04T21:27:52.118400+00:00,timeout,120.2
197,ONGUSDT,Gate.io,Binance,PERP,PERP,0.833,1.8802,0.2028,0.09554001437768957,0.09475126939251043,60.25,0.11,0.11,-0.0062,-0.0,0.2138,0.0,2026-04-04T19:27:42.602902+00:00,2026-04-04T20:37:34.759867+00:00,dynamic_exit,69.9
198,BPUSDT,BingX,Bybit,PERP,PERP,1.2413,1.7959,1.5649,0.15461705988825994,0.15272244959597497,17.54,0.105,0.105,-0.8816,-0.15,-0.6716,0.0,2026-04-04T19:27:42.865314+00:00,2026-04-04T21:27:50.107939+00:00,timeout,120.1
199,POLYXUSDT,Gate.io,Binance,PERP,PERP,1.1604,1.3062,0.978,0.05269423416121942,0.05209002564272063,102.64,0.11,0.11,-0.1068,-0.11,0.1132,0.0,2026-04-04T19:27:47.767212+00:00,2026-04-04T21:27:51.428553+00:00,timeout,120.1
200,VELVETUSDT,BingX,Binance,PERP,PERP,0.9064,1.4017,1.2318,0.06736151914753342,0.06675708138653723,66.03,0.095,0.095,-0.7919,-0.52,-0.6019,0.0,2026-04-04T19:27:48.655996+00:00,2026-04-04T21:28:02.028074+00:00,timeout,120.2
201,BPUSDT,BingX,MEXC,PERP,SPOT,2.1134,3.2431,3.1506,0.1546291932890939,0.15143021607537965,56.79,0.1,0.1,-1.6298,-0.93,-1.4298,0.0,2026-04-04T19:27:48.941546+00:00,2026-04-04T21:28:01.334016+00:00,timeout,120.2
202,VELVETUSDT,BingX,MEXC,PERP,PERP,0.9119,1.369,1.2318,0.06736960421533991,0.06676130726114772,50.51,0.07,0.07,-0.7346,-0.37,-0.5946,0.0,2026-04-04T19:27:50.357382+00:00,2026-04-04T21:28:02.338280+00:00,timeout,120.2
