vol_240m,vol_60m,vol_15m,vol_5m,trend_240m,trend_60m,trend_15m,trend_5m,momentum_15m,momentum_60m,vol_ratio_30v210,vol_ratio_5v30,range_60m,range_15m,up_pct_60m,up_pct_15m,dist_ma60,dist_ma240,abs_vol_60m,avg_candle_size_5m,vol_spike_15m,consec_direction,symbol,entry_time,tier,net_pnl_usd,entry_spread_pct,n_candles
0.576701410914903,1.1022645402191218,0.9162180429892386,0.5321370854354692,4.128440366972481,3.6529680365296766,-10.03963011889036,-4.488078541374474,-24.73659981586006,2.731309050354559,43.30628014596432,0.6782949506370798,15.85903083700441,13.215859030837002,53.333333333333336,26.666666666666668,0.23550191345306534,3.1740019695477693,4.308063356556781,0.9812269847458619,6.833667260017535,-4,PIXELUSDT,2026-04-07T09:59:36.740550+00:00,big_winner,2.81,2.1021,240
0.29587975553172047,0.25527967586110983,0.39956659828081265,0.6116207951070353,0.9118541033434674,1.2195121951219543,1.5290519877675883,1.5290519877675883,0.9136673723829712,3.3090644339279303,2.4790579754791864,4.582413779106856,3.3132530120482016,2.710843373493983,93.33333333333333,100.0,1.736465781409629,1.3418124006359171,0.3654452261490985,0.24096385542168738,31.038058129452125,20,TOWNSUSDT,2026-04-06T17:49:34.605979+00:00,big_winner,2.27,1.2756,240
0.5740339661841578,0.9520460382007147,1.8527711006650338,3.1671119225958084,7.608695652173912,3.5171102661596914,1.7757009345794383,0.9267840593141806,0.7369851649854782,3.135430876846716,7.5007633466267905,5.1732808538274595,13.131313131313139,11.753902662993578,60.0,53.333333333333336,2.2135314822057004,3.733632860096941,1.4612538521306755,2.0437298282537975,31.3328240450612,-2,ZBTUSDT,2026-04-07T08:17:42.913967+00:00,big_winner,11.89,6.0242,240
0.17532164815711132,0.1495982008746183,0.17039049748110494,0.1435769787380724,2.797202797202784,-0.2262443438914131,0.6849315068493069,0.0,1.1394769613947628,-2.3047662838452396,0.5006797432115478,0.9861977960840779,0.9070294784580524,0.6802721088435294,98.33333333333333,93.33333333333333,0.22347638347029686,1.5134948495137417,0.2829161917867145,0.0,7.628643542169606,9,USTCUSDT,2026-04-04T18:32:48.433120+00:00,big_winner,3.43,2.1081,240
0.4138480459100369,0.5691929161672138,0.9616504175457933,1.0909264739768192,12.375249500998013,11.154985192497536,9.00290416263311,6.126295947219609,6.725676439860837,12.709892869854198,6.768452749711715,4.398611846147192,14.120781527531094,11.989342806394326,75.0,73.33333333333333,9.900120376093962,10.491906500558091,2.2504577887893085,1.5289306187449907,22.215548792342155,9,BELUSDT,2026-04-06T08:29:20.796483+00:00,big_winner,2.69,1.6566,240
0.21317694462638226,0.2991523063098904,0.5216040540564799,0.6736615668720924,1.565626839317256,1.362781954887214,3.9142478622184664,2.519011406844103,6.0245991944514135,0.2461271675267815,4.034199893469628,2.758408320579786,4.670839128419106,4.670839128419106,46.666666666666664,73.33333333333333,2.113356714256973,2.0282771346428237,0.693694362784704,0.5412684320831153,13.705320056231159,6,DEXEUSDT,2026-04-06T05:37:00.399609+00:00,big_winner,2.83,1.6866,240
1.0907297166208716,2.0328493932484126,2.4468977595981434,2.448491940383117,15.447154471544708,15.072933549432733,2.3054755043227524,4.874446085672079,-9.992259123508966,15.072933549432733,14.905980852428193,1.1311447244395216,27.183098591549292,13.380281690140839,60.0,53.333333333333336,10.374132034407694,15.455758898020838,5.860378773029323,2.2527045142821946,4.485707500959841,-2,TREEUSDT,2026-04-06T15:05:40.878409+00:00,big_winner,3.05,2.0618,240
0.25207193413363854,0.41630597798883573,0.8155346388981025,1.0465679786186601,-0.31397174254317195,1.5187849720223756,0.7936507936507889,-2.2324865280985398,0.07422633321913585,1.7580194217831455,8.47694981670852,4.857816944183818,4.88188976377952,4.094488188976375,81.66666666666667,53.333333333333336,1.028850233347465,0.7923175619370145,0.9461542131626903,0.8417883476685478,25.15595231280855,-2,BABYUSDT,2026-04-07T14:37:17.816080+00:00,big_winner,3.76,2.2098,240
0.17896271445047146,0.3369142385996869,0.6327169405939967,1.0103270633497072,5.17647058823529,3.153846153846148,2.6799387442572766,2.6013771996939448,1.9860297234400186,2.456712149198579,24.96956741372077,5.5883000523467405,3.579418344519015,2.833706189410886,93.33333333333333,100.0,2.9835272434051374,4.000517029664566,0.4978583129659506,0.4772557792692034,49.88934479036666,19,METUSDT,2026-04-06T10:16:51.298601+00:00,big_winner,2.6,1.8077,240
0.27416375386865915,0.4417451410609622,0.43781110992265554,0.43492083698717066,5.068175971186003,2.845630823470156,3.497212366953875,2.3558897243107855,2.833947060831418,1.4670247473915277,4.327432779826012,3.8112536618650603,9.941234084231148,9.2311459353575,58.333333333333336,66.66666666666666,3.1816880295093233,4.054490173763865,1.0346452855058983,0.618240077024798,14.119469121805102,9,MITOUSDT,2026-04-05T12:44:47.053670+00:00,big_winner,3.73,2.1832,240
